"id","likeCount","tmdbId","adult","backdropPath","firstAirDate","inProduction","lastAirDate","posterPath","status","tagline","voteCount","titleTranslations","overviewTranslations","title","overview","popularity","voteAverage","releaseDate"
1938,0,222767,False,"/h0OkYJMycqVVY2WANn9tsq79UI2.jpg","2024-01-19",False,"2024-02-01","/acdGDhG75m37cbQrZrYHLAn8w9Z.jpg","Ended","A sexless couple's high-stimulus affair-tracking play.",26,"{""en"": ""LTNS"", ""kr"": ""LTNS"", ""vn"": ""LTNS""}","{""en"": ""A sexless married couple starts blackmailing adulterous couples for money."", ""kr"": ""성적 욕망으로 불타올라 서로의 육체를 탐하던 시기는 속절없이 과거로 흘러가고 우진과 사무엘은 이제 육체적으로도 정서적으로도 다소 시들해진 부부 사이가 되었다. 바로 이 부부가 우연한 동기 끝에 불륜 커플 전문 협박단으로 거듭나 인생 역전의 기회를 노린다."", ""vn"": ""A sexless married couple starts blackmailing adulterous couples for money.""}","LTNS","A sexless married couple starts blackmailing adulterous couples for money.","45.748","7.3","2024-01-19 00:00:00"
1939,0,113240,False,"/9DUSmAB9DOZjXOg6tsUb7nFoA1F.jpg","2020-12-16",False,"2021-02-04","/nLkBiwVDMSpJSCnXXXRkuQmwIvp.jpg","Ended","When you run, you don't think about what's behind you. The only thing that matters is what's right in front of you.",94,"{""en"": ""Run On"", ""kr"": ""런 온"", ""vn"": ""Bước Chạy Tới Trái Tim""}","{""en"": ""Veering off course from his preset path, a track star follows his own pace and heart for the first time after a film translator steps into his life."", ""kr"": ""같은 한국말을 쓰면서도 소통이 어려운 시대, 서로 다른 세계에 살던 사람들이 각자의 언어로 소통하고 관계를 맺으며, 사랑을 향해 '런 온'하는 로맨스 드라마"", ""vn"": ""Rẽ khỏi con đường định sẵn, ngôi sao điền kinh lần đầu tiên đi theo nhịp độ và cảm xúc của chính mình sau khi một người dịch phim bước vào cuộc đời anh.""}","Run On","Veering off course from his preset path, a track star follows his own pace and heart for the first time after a film translator steps into his life.","51.698","7.372","2020-12-16 00:00:00"
1940,0,31618,False,"/aj8m39VxNfaWbw4VnO9xfulPaGo.jpg","2009-06-15",False,"2009-08-04","/Aioma4rSwKyJhPsNZu3fE4ru7lD.jpg","Ended","",5,"{""en"": ""He Who Can't Marry"", ""kr"": ""결혼 못하는 남자"", ""vn"": ""He Who Can't Marry""}","{""en"": ""Cho Jae Hee is a man in his 40s who is very stubborn and hasn't gotten married yet. His personality is so unbearable that women don't find him attractable nor a good candidate for marriage. However, Jae Hee, is perfect in everything that he does. His life will be surrounded by three different women. Jang Moon Jung is a doctor that he meets one day, Jung Yoo Jin is his neighbor whom he meets due to a disturbance, and Yoon Ki Ran is his colleague at work."", ""kr"": ""마흔살 독신에 까칠한 완벽주의까지 갖춘 건축가 조재희의 옆 집에 명랑 쾌활한 아가씨 정유진이 이사 온다. 그러나 방음 문제로 시비가 붙은 그들. 참다못해 유진이 그의 집을 찾아가고, 때마침 복통에 쓰러져 가던 재희를 보자 구급차를 부른다. 병원에서 그의 응급조치를 해 준 독신 내과의사 장문정. 간단한 검사마저 거부하고 도망갔던 재희가 다시 실려 온다. 40살 그의 생일, 재희는 여의사 문정에게 항문검사를 받으며 수치의 눈물을 흘린다."", ""vn"": ""Cho Jae Hee is a man in his 40s who is very stubborn and hasn't gotten married yet. His personality is so unbearable that women don't find him attractable nor a good candidate for marriage. However, Jae Hee, is perfect in everything that he does. His life will be surrounded by three different women. Jang Moon Jung is a doctor that he meets one day, Jung Yoo Jin is his neighbor whom he meets due to a disturbance, and Yoon Ki Ran is his colleague at work.""}","He Who Can't Marry","Cho Jae Hee is a man in his 40s who is very stubborn and hasn't gotten married yet. His personality is so unbearable that women don't find him attractable nor a good candidate for marriage. However, Jae Hee, is perfect in everything that he does. His life will be surrounded by three different women. Jang Moon Jung is a doctor that he meets one day, Jung Yoo Jin is his neighbor whom he meets due to a disturbance, and Yoon Ki Ran is his colleague at work.","39.762","9","2009-06-15 00:00:00"
1941,0,37150,False,NULL,"2005-11-16",False,"2006-01-05","/dlH7HNxH15cfcleDCrtUDXhRnCe.jpg","Ended","",0,"{""en"": ""Young-Jae's Golden Days"", ""kr"": ""Young-Jae's Golden Days"", ""vn"": ""Young-Jae's Golden Days""}","{""en"": ""A story about a woman who has an unimportant job now but in the future wishes to be one of the best lighting designers! We are about to present to you a commendable working woman of today through a success story of an older single woman who struggles to succeed through a fight with time and whose ability is always underestimated. People say that society today is becoming a better place for women to work and live in, yet it still circles around men. We are about to draw dramatically how women with great abilities thrive to survive and the joys and sorrows that accompany such intense experiences. -- MBC"", ""kr"": ""A story about a woman who has an unimportant job now but in the future wishes to be one of the best lighting designers! We are about to present to you a commendable working woman of today through a success story of an older single woman who struggles to succeed through a fight with time and whose ability is always underestimated. People say that society today is becoming a better place for women to work and live in, yet it still circles around men. We are about to draw dramatically how women with great abilities thrive to survive and the joys and sorrows that accompany such intense experiences. -- MBC"", ""vn"": ""A story about a woman who has an unimportant job now but in the future wishes to be one of the best lighting designers! We are about to present to you a commendable working woman of today through a success story of an older single woman who struggles to succeed through a fight with time and whose ability is always underestimated. People say that society today is becoming a better place for women to work and live in, yet it still circles around men. We are about to draw dramatically how women with great abilities thrive to survive and the joys and sorrows that accompany such intense experiences. -- MBC""}","Young-Jae's Golden Days","A story about a woman who has an unimportant job now but in the future wishes to be one of the best lighting designers! We are about to present to you a commendable working woman of today through a success story of an older single woman who struggles to succeed through a fight with time and whose ability is always underestimated. People say that society today is becoming a better place for women to work and live in, yet it still circles around men. We are about to draw dramatically how women with great abilities thrive to survive and the joys and sorrows that accompany such intense experiences. -- MBC","49.818","0","2005-11-16 00:00:00"
1942,0,38852,False,"/xqfacS8cSBy0upWiC9uunfnDAxc.jpg","2010-03-22",False,"2010-10-12","/ueSugPTtFFhzlKJ9NT3XhNY9p0R.jpg","Ended","",39,"{""en"": ""Dong Yi"", ""kr"": ""동이"", ""vn"": ""Dong Yi""}","{""en"": ""Set during the reign of King Sukjong in the Joseon dynasty, the story focuses on Dong Yi, a water maid who gains the trust of Queen Inhyeon and later the favour of the king when he is moved by her prayers for the health of the Queen during the court disputes caused by Jang Hee Bin. Dong Yi becomes a concubine with the rank of sook-bin and bears a son who will later become the 21st king of Joseon, Yeongjo."", ""kr"": ""천민출신 무수리로 숙빈 자리에 오른 뒤, 자신의 아들을 왕으로 올린 인물의 파란만장한 삶을 그린 드라마. 왕조시대 신분계급 중에서 최하층인 천민(賤民) 인간으로서 최소한의 가치를 인정받지 못한 채 오로지 재물의 교환 가치로만 평가받던 그들이 살던 생활의 질곡과 희망 그리고 자의식을 시청자들에게 소개한다. 18세기 중반, 조선 신분사회의 심각한 모순과 급격한 변화를 천민 출신의 주인공을 통하여 생생하게 묘사한다."", ""vn"": ""Set during the reign of King Sukjong in the Joseon dynasty, the story focuses on Dong Yi, a water maid who gains the trust of Queen Inhyeon and later the favour of the king when he is moved by her prayers for the health of the Queen during the court disputes caused by Jang Hee Bin. Dong Yi becomes a concubine with the rank of sook-bin and bears a son who will later become the 21st king of Joseon, Yeongjo.""}","Dong Yi","Set during the reign of King Sukjong in the Joseon dynasty, the story focuses on Dong Yi, a water maid who gains the trust of Queen Inhyeon and later the favour of the king when he is moved by her prayers for the health of the Queen during the court disputes caused by Jang Hee Bin. Dong Yi becomes a concubine with the rank of sook-bin and bears a son who will later become the 21st king of Joseon, Yeongjo.","37.465","7.8","2010-03-22 00:00:00"
1943,0,44439,False,"/7uQXsRGyRBJ9hkeP4IFd8XtZKKf.jpg","2012-08-06",False,"2012-09-25","/yzYcj5Jr9dpGQdqMVpIi5TIIaKZ.jpg","Ended","",3,"{""en"": ""Lovers of Haeundae"", ""kr"": ""해운대 연인들 "", ""vn"": ""Lovers of Haeundae""}","{""en"": ""Haeundae Lovers is a 2012 South Korean television series about a prosecutor who goes undercover to infiltrate a crime family in Haeundae, Busan, then gets into an accident and loses his memory. Thinking he's a gangster, he falls in love with the mob boss's daughter."", ""kr"": ""기억을 잃은채 낯선 부산에서 사랑하게 된 전직 조폭의 딸과 검사의 로맨틱 코미디 드라마다.\n\n"", ""vn"": ""Haeundae Lovers is a 2012 South Korean television series about a prosecutor who goes undercover to infiltrate a crime family in Haeundae, Busan, then gets into an accident and loses his memory. Thinking he's a gangster, he falls in love with the mob boss's daughter.""}","Lovers of Haeundae","Haeundae Lovers is a 2012 South Korean television series about a prosecutor who goes undercover to infiltrate a crime family in Haeundae, Busan, then gets into an accident and loses his memory. Thinking he's a gangster, he falls in love with the mob boss's daughter.","45.116","6.7","2012-08-06 00:00:00"
1944,0,84094,False,"/xClO8rjHcbJEE9GS9Bt3nvUKj0s.jpg","1994-07-20",True,"1994-09-08","/62gHI0C83UyBweWU0yS98fCcTGH.jpg","Returning Series","",1,"{""en"": ""Feelings"", ""kr"": ""느낌"", ""vn"": ""Feelings""}","{""en"": ""Three brothers Bin, Hyun and Joon become drawn to the very pretty and sweet Yuri, a family friend. Yuri arrives from France to live with them for the summer while attending classes at their university, causing each brother to be attracted to her in a different way."", ""kr"": ""3형제를 중심으로 자신의 삶을 개척해가는 젊은이들의 이야기"", ""vn"": ""Three brothers Bin, Hyun and Joon become drawn to the very pretty and sweet Yuri, a family friend. Yuri arrives from France to live with them for the summer while attending classes at their university, causing each brother to be attracted to her in a different way.""}","Feelings","Three brothers Bin, Hyun and Joon become drawn to the very pretty and sweet Yuri, a family friend. Yuri arrives from France to live with them for the summer while attending classes at their university, causing each brother to be attracted to her in a different way.","39.803","3","1994-07-20 00:00:00"
1945,0,205082,False,"/atdhRUrmTcVcg41p6chAo6Sspbk.jpg","2023-11-08",False,"2023-11-29","/lauvBkCZhcZHj5uUwUxwr5GTPps.jpg","Ended","I'll show you real justice.",44,"{""en"": ""Vigilante"", ""kr"": ""Vigilante"", ""vn"": ""Cảnh Giác""}","{""en"": ""Kim Ji-yong leads a double life as a Korean National Police University student by day and the Vigilante by night, personally punishing criminals who evade the law. He is surrounded by people who all possess different ulterior motives."", ""kr"": ""낮에는 법을 수호하는 모범 경찰대생이지만, 밤이면 법망을 피한 범죄자들을 직접 심판하는 ‘비질란테’로 살아가는 김지용과 그를 둘러싸고 각기 다른 목적을 가진 사람들의 이야기를 그린 액션 스릴러."", ""vn"": ""Khi Kim Ji Yong còn nhỏ, mẹ anh đã bị đánh chết trên đường phố. Thủ phạm chỉ nhận ba năm rưỡi tù. Kim Ji Yong - bây giờ đã trưởng thành - thấy rằng kẻ giết mẹ mình không thay đổi chút nào. Ji Yong tự mình giải quyết vấn đề và đánh đập anh ta một cách tàn nhẫn.\n\nSau đó, Kim Ji Yong bắt đầu sống hai cuộc sống hoàn toàn khác nhau. Vào các ngày trong tuần, anh ấy là một sinh viên gương mẫu tại trường đại học cảnh sát. Vnsub.net ,Trong những ngày cuối tuần, anh ta trừng phạt những tên tội phạm đã nhận bản án nhẹ và tiếp tục thực hiện các hành vi phạm tội. Bây giờ được gọi là Vigilante, Ji Yong nhận được sự giúp đỡ từ người ngưỡng mộ Cho Kang Ok. Trong khi đó, thám tử Cho Heon đuổi theo người đàn ông được gọi là Vigilante.""}","Vigilante","Kim Ji-yong leads a double life as a Korean National Police University student by day and the Vigilante by night, personally punishing criminals who evade the law. He is surrounded by people who all possess different ulterior motives.","51.132","8.2","2023-11-08 00:00:00"
1946,0,224732,False,"/6glKAtqnxKwTI0OM2RAgLbbs0JS.jpg","2024-08-29",False,"2024-09-12","/wlV5cSDQ7LMVCCHxoS6OgzjyWK5.jpg","Ended","",21,"{""en"": ""Queen Woo"", ""kr"": ""우씨왕후"", ""vn"": ""Queen Woo""}","{""en"": ""Upon the announcement of the king's death in Goguryeo, a fierce battle ensues among tribes. Queen Woo, who immediately becomes the target of princes and five tribes vying for the throne, struggles to crown a new king within 24 hours. Will Queen Woo be able to transcend the constraints of gender and era to carve out her own destiny?"", ""kr"": ""삶에 치여 갑작스러운 왕의 죽음으로 왕위를 노리는 왕자들과 권력을 잡으려는 다섯 부족의 표적이 된 우씨왕후가 24시간 안에 새로운 왕을 세우기 위해 고군분투 하는 추격 액션 사극"", ""vn"": ""Upon the announcement of the king's death in Goguryeo, a fierce battle ensues among tribes. Queen Woo, who immediately becomes the target of princes and five tribes vying for the throne, struggles to crown a new king within 24 hours. Will Queen Woo be able to transcend the constraints of gender and era to carve out her own destiny?""}","Queen Woo","Upon the announcement of the king's death in Goguryeo, a fierce battle ensues among tribes. Queen Woo, who immediately becomes the target of princes and five tribes vying for the throne, struggles to crown a new king within 24 hours. Will Queen Woo be able to transcend the constraints of gender and era to carve out her own destiny?","48.562","7.9","2024-08-29 00:00:00"
1947,0,46594,False,"/yjVhWDeK7A9yW9JhrfNhyJSS5Sd.jpg","2013-01-14",False,"2013-04-02","/o9H70FsxH4XoighY70YzWrXjq3o.jpg","Ended","",5,"{""en"": ""Queen of Ambition"", ""kr"": ""야왕"", ""vn"": ""Dã vương""}","{""en"": ""When you grow up in extreme poverty, the experience can instill a steely resolve to succeed at all costs. Joo Da Hae is determined to leave her life of poverty behind and will stop at nothing until she achieves the wealth and lifestyle she so desires. Ha Ryu, who loved Da Hae and would have done anything for her, is used and betrayed by her in her greedy quest. He later becomes a public prosecutor who must bring her down. But the heartless Da Hae, who rises to become First Lady, has plenty of others who will sacrifice themselves at her whim, including the smitten Baek Do Hoon. Can the ruthless Da Hae be stopped before she goes too far?"", ""kr"": ""지독한 가난에서 벗어나 퍼스트레이디가 되려는 여자와 그녀를 위해 모든 것을 희생하는 남자의 사랑과 배신, 욕망을 그린 드라마"", ""vn"": ""Câu chuyện nói về Yoon Nara, người có tham vọng thoát khỏi cảnh nghèo đói để trở thành người phụ nữ đứng đầu và Choi Kang Chan là người sẽ hi sinh tất cả vì cô. Bộ phim sẽ khắc họa toàn cảnh về tình yêu, sự phản bội, lòng ham muốn, âm mưu toan tính và sự phá hủy, lòng nhân đạo và cứu rỗi xuyên suốt bộ phim""}","Queen of Ambition","When you grow up in extreme poverty, the experience can instill a steely resolve to succeed at all costs. Joo Da Hae is determined to leave her life of poverty behind and will stop at nothing until she achieves the wealth and lifestyle she so desires. Ha Ryu, who loved Da Hae and would have done anything for her, is used and betrayed by her in her greedy quest. He later becomes a public prosecutor who must bring her down. But the heartless Da Hae, who rises to become First Lady, has plenty of others who will sacrifice themselves at her whim, including the smitten Baek Do Hoon. Can the ruthless Da Hae be stopped before she goes too far?","60.74","6.2","2013-01-14 00:00:00"
1948,0,37636,False,"/3dLLntvEB5uqyrSj4Q4QOF1CLDs.jpg","2010-11-13",False,"2011-01-16","/2G5m6cMGN5DR5GsGGdg9OcgNNlG.jpg","Ended","What if you fell under the spell of love one day?!",85,"{""en"": ""Secret Garden"", ""kr"": ""시크릿 가든"", ""vn"": ""Khu Vườn Bí Mật""}","{""en"": ""A wealthy man and a poor stunt girl fall in love. But things get complicated when their souls become inexplicably swapped and dark secrets surface."", ""kr"": ""무술감독을 꿈꾸는 스턴트 우먼 길라임과 '까칠한' 백만장자 백화점 사장 김주원의 영혼이 바뀌면서 벌어지는 일을 다룬 로맨스 판타지 드라마"", ""vn"": ""Secret Garden (Hangul: 시크릿 가든) là bộ phim truyền hình nổi tiếng Hàn Quốc, với sự tham gia của 2 ngôi sao hàng đầu điện ảnh Hàn Quốc Hyun Bin, Ha Ji Won, cùng với Yoon Sang Hyun, Kim Sa Rang, Lee Jong-suk và Yoo In-na. Bộ phim đã được phát sóng trên kênh SBS từ ngày 13 tháng 11 năm 2010 đến 16 tháng 1 năm 2011. Bộ phim đã giành rất nhiều giải thưởng tại lễ trao giải của đài SBS và giải thưởng hàng đầu điện ảnh Hàn Quốc Paeksang Arts lần thứ 47 với giải Phim truyền hình xuất sắc nhất năm và giải Daesang- Diễn viên xuất sắc nhất năm dành cho Hyun Bin. Secret Garden đã tạo ra một làn sóng hâm mộ không chỉ tại Hàn Quốc khi được coi như một phim drama quốc dân năm 2010 cùng với cơn sốt Hyun Bin, mà nó còn được yêu thích tại nhiều quốc gia khác khi luôn lọt vào top đầu những drama nổi tiếng nhất tại hải ngoại.""}","Secret Garden","A wealthy man and a poor stunt girl fall in love. But things get complicated when their souls become inexplicably swapped and dark secrets surface.","38.297","7.4","2010-11-13 00:00:00"
1949,0,78385,False,"/vS5A1aSR00eEjkBpLFJ6XpfT0Ak.jpg","2018-03-30",False,"2018-05-19","/sTNXMCASbNn7cSzcQ7DVazixnAc.jpg","Ended","For broken heart, new love is the most efficacious medicine.",101,"{""en"": ""Something in the Rain"", ""kr"": ""Something in the Rain"", ""vn"": ""Chị Đẹp Mua Cơm Ngon Cho Tôi""}","{""en"": ""Explore the relationship of two people as they go from being “just acquaintances” to “a genuine couple” — Yoon Jin Ah, a coffee shop  supervisor in her 30s, and Seo Joon Hee, a designer at a video game company who has just returned from working abroad."", ""kr"": ""2018년 3월 JTBC에서 방영을 시작한 드라마. 많이들 연애를 하지만 진짜 연애는 참 드물다. 영혼이 흔들릴 것 같은 연애, 나의 불치병보다 상대방의 감기가 더 아픈 연애, 우리는 진짜 해본 적이 있을까? 언제나 나만 생각하는 이기적인 내가 타인과 관계망에 대한 인식의 지평을 넓혀 진짜 교감을 할 수 있을까? 우리는 타인의 기쁨과 슬픔, 희열과 고통을, 그 질감을 가감 없이 그대로 느낄 수 있을까? 가능하다. 진짜 연애에 폭 빠져있는 그 순간에는. 끊임없는 관심으로 상대방을 들여다보고 그 인생의 모든 장면들을 낱낱이 기록하고 기억하는 일, 그것이 사랑이다."", ""vn"": ""Yoon Jin Ah - là một phụ nữ độc thân ngoài 30 làm giám sát một thương hiệu cà phê nhượng quyền. Tính tình thân thiện, hòa đồng nhưng cô lại luôn cảm thấy trống rẫy khi ở độ này vẫn chưa có một mối tình với một chàng trai nào cả...""}","Something in the Rain","Explore the relationship of two people as they go from being “just acquaintances” to “a genuine couple” — Yoon Jin Ah, a coffee shop  supervisor in her 30s, and Seo Joon Hee, a designer at a video game company who has just returned from working abroad.","45.936","7.7","2018-03-30 00:00:00"
1950,0,79283,False,"/8akZd0h3JEY1uPc3NT2tKXUDI7s.jpg","2018-05-07",False,"2018-05-08","/iMSxKAUqfWQ7NWRKWqKj6xEzY24.jpg","Ended","",14,"{""en"": ""You Drive Me Crazy"", ""kr"": ""미치겠다, 너땜에!"", ""vn"": ""You Drive Me Crazy""}","{""en"": ""Love at first sight is such a wonderful idea. However, how many of us have experienced it in real life? The answer is \""rarely\"". If anything, we have mostly seen those occurrences in dramas. Why bother making another drama where a man and a woman cross paths coincidentally and suddenly fall in love? Therefore, this drama plans to show the viewers something more relatable - love that blooms in our everyday lives. This drama shows how a familiar relationship turns into a fluttering relationship, how a friendship suddenly turns into love, and how a once dull life suddenly becomes blinding due to love. This drama is about a man and a woman who have nothing more to share thanks to their completely different personalities. However, they have no idea whom they are in love with. Gradually, they rediscover themselves and reach out for love one step at a time."", ""kr"": ""오랜 친구와 하룻밤을 보내고 고민에 빠진 아티스트 '래완'과 사랑과 우정사이에서 갈등하는 통역사 '은성'을 통해, 8년의 교감이 사랑으로 변하는 순간을 담아낸 드라마"", ""vn"": ""Love at first sight is such a wonderful idea. However, how many of us have experienced it in real life? The answer is \""rarely\"". If anything, we have mostly seen those occurrences in dramas. Why bother making another drama where a man and a woman cross paths coincidentally and suddenly fall in love? Therefore, this drama plans to show the viewers something more relatable - love that blooms in our everyday lives. This drama shows how a familiar relationship turns into a fluttering relationship, how a friendship suddenly turns into love, and how a once dull life suddenly becomes blinding due to love. This drama is about a man and a woman who have nothing more to share thanks to their completely different personalities. However, they have no idea whom they are in love with. Gradually, they rediscover themselves and reach out for love one step at a time.""}","You Drive Me Crazy","Love at first sight is such a wonderful idea. However, how many of us have experienced it in real life? The answer is ""rarely"". If anything, we have mostly seen those occurrences in dramas. Why bother making another drama where a man and a woman cross paths coincidentally and suddenly fall in love? Therefore, this drama plans to show the viewers something more relatable - love that blooms in our everyday lives. This drama shows how a familiar relationship turns into a fluttering relationship, how a friendship suddenly turns into love, and how a once dull life suddenly becomes blinding due to love. This drama is about a man and a woman who have nothing more to share thanks to their completely different personalities. However, they have no idea whom they are in love with. Gradually, they rediscover themselves and reach out for love one step at a time.","37.338","6.9","2018-05-07 00:00:00"
1951,0,4088,False,"/qK6azsQyX3cgrEMgeixRG6VfPay.jpg","2005-03-07",False,"2005-05-03","/dGfQ3PtcaYxTbmzi4rBG5qXxuC0.jpg","Ended","",3,"{""en"": ""Wonderful Life"", ""kr"": ""Wonderful Life"", ""vn"": ""Wonderful Life""}","{""en"": ""Han Seung Wan and Jung Se Jin bumps into each other at the airport and accidentally take each other's passports. They meet again and Seung Wan and Se Jin end up spending the day together. Both having to deal with love complications, they end up drunk and having a one night stand. Back in Korea, Se Jin discovers she is pregnant and leaves to have the baby alone. A year later, Se Jin's clueless sister ends up spilling the secret to Seung-Wan at his engagement party, showing up with his baby daughter. Seung-wan and Se Jin are then forced to marry by their respective families. Complicated love takes place between Do Hyun, Se Jin, Chae Young and Seung-Wan. The rest of the story revolves around the family's journey in learning to take responsibility, and learning to love each other. "", ""kr"": ""Han Seung Wan and Jung Se Jin bumps into each other at the airport and accidentally take each other's passports. They meet again and Seung Wan and Se Jin end up spending the day together. Both having to deal with love complications, they end up drunk and having a one night stand. Back in Korea, Se Jin discovers she is pregnant and leaves to have the baby alone. A year later, Se Jin's clueless sister ends up spilling the secret to Seung-Wan at his engagement party, showing up with his baby daughter. Seung-wan and Se Jin are then forced to marry by their respective families. Complicated love takes place between Do Hyun, Se Jin, Chae Young and Seung-Wan. The rest of the story revolves around the family's journey in learning to take responsibility, and learning to love each other. "", ""vn"": ""Han Seung Wan and Jung Se Jin bumps into each other at the airport and accidentally take each other's passports. They meet again and Seung Wan and Se Jin end up spending the day together. Both having to deal with love complications, they end up drunk and having a one night stand. Back in Korea, Se Jin discovers she is pregnant and leaves to have the baby alone. A year later, Se Jin's clueless sister ends up spilling the secret to Seung-Wan at his engagement party, showing up with his baby daughter. Seung-wan and Se Jin are then forced to marry by their respective families. Complicated love takes place between Do Hyun, Se Jin, Chae Young and Seung-Wan. The rest of the story revolves around the family's journey in learning to take responsibility, and learning to love each other. ""}","Wonderful Life","Han Seung Wan and Jung Se Jin bumps into each other at the airport and accidentally take each other's passports. They meet again and Seung Wan and Se Jin end up spending the day together. Both having to deal with love complications, they end up drunk and having a one night stand. Back in Korea, Se Jin discovers she is pregnant and leaves to have the baby alone. A year later, Se Jin's clueless sister ends up spilling the secret to Seung-Wan at his engagement party, showing up with his baby daughter. Seung-wan and Se Jin are then forced to marry by their respective families. Complicated love takes place between Do Hyun, Se Jin, Chae Young and Seung-Wan. The rest of the story revolves around the family's journey in learning to take responsibility, and learning to love each other. ","34.479","6.7","2005-03-07 00:00:00"
1952,0,5711,False,"/43eIbjHkeliBxZyo1XzAmMO3y0M.jpg","2006-05-31",False,"2006-07-20","/jYzFPQ7wdJlLvZbdDTSvJrkUMpV.jpg","Ended","",5,"{""en"": ""One Fine Day"", ""kr"": ""어느 멋진 날"", ""vn"": ""One Fine Day""}","{""en"": ""One Fine Day is a 2006 South Korean television drama series starring Gong Yoo, Sung Yu-ri, Namgoong Min and Lee Yeon-hee. It aired on MBC from May 31 to July 20, 2006 on Wednesdays and Thursdays at 21:55 for 16 episodes."", ""kr"": ""이 드라마는 사랑 이야기다. 또 사랑타령이야~ 하겠지만 맞다. 또 사랑타령이다. 어쩌면 가장 전형적이고 진부한 사랑이야기가 될지도 모르겠다 그렇다면 왜 또 굳이 닳고 사랑이야기냐 하고 묻는다면.. 그럼에도 불구하고 사랑은 여전히 흥미로운 이야기이고, 또 생각해보면 제대로 된 사랑이야기는 그닥 많지 않았고, 아직도 사람들은 사랑이라는 것에 기대하는 무언가가 있기 때문이다. 이 드라마에는 각기 심장(사랑)에 문제를 안고 있는 인물들이 나온다. 애초부터 자신에게는 심장이 없다고 생각하는 남자와 자신의 심장은 바로 이 남자라고 생각하는 여자와 사랑하는 이를 잃은 뒤로는 심장박동이 멈췄다고 생각하는 또 다른 남자와 이들 모두에게 다시금 강한 심방박동을 뛰게 하는 여려 보이지만 누구보다도 강한 심장을 가진 한 여자의 이야기가 이 드라마의 중심내용이다.  이 네사람.. 특히 두 남녀 주인공에게는 죽을만치 가혹한 시련들이 기다리고 있다. 그래서 이들의 사랑이 아예 시작되지 말았어야 했다고 혀를 차는 이들도 간혹 생길지 모르겠다... 하지만 바램이라면 이 드라마가 진행되는 동안 보는 이들 모두가 감히 운명이라는 시련에 맞서 힘겹게 싸우는 주인공들이 꼭 사랑을 이뤘으면..응원하게 되고 이들에게만은 운명이 한번즘은 눈감아줬으면... 바라게 되고 저런 사랑이라면 죽을만큼 호된 고통도 기꺼이 감내하고 싶다는 생각이 들었으면 하는 거다. 그래서 이 드라마가 끝날 즈음에는 사랑에 대한 흥미와 갈증과 기대치가 모두에게 충족되었으면 한다."", ""vn"": ""One Fine Day is a 2006 South Korean television drama series starring Gong Yoo, Sung Yu-ri, Namgoong Min and Lee Yeon-hee. It aired on MBC from May 31 to July 20, 2006 on Wednesdays and Thursdays at 21:55 for 16 episodes.""}","One Fine Day","One Fine Day is a 2006 South Korean television drama series starring Gong Yoo, Sung Yu-ri, Namgoong Min and Lee Yeon-hee. It aired on MBC from May 31 to July 20, 2006 on Wednesdays and Thursdays at 21:55 for 16 episodes.","38.279","5.6","2006-05-31 00:00:00"
1953,0,136369,False,"/2lQ1PwGFZKM9EakCw1j4NShEuuj.jpg","2022-04-01",False,"2022-05-21","/7pOC2Wr6aavn6OPkFJ9YqhCV5hW.jpg","Ended","Finding a reason to live tomorrow, that's what we do.",217,"{""en"": ""Tomorrow"", ""kr"": ""내일"", ""vn"": ""Ngày Mai""}","{""en"": ""Once guiding the 'dead', now saving those who want to die! The Afterlife Office Human Fantasy."", ""kr"": ""사고로 반은 인간, 반은 영혼이 된 남자. 저승사자가 운영하는 지하세계 회사에 채용되고, 특별한 임무를 수행하러 나선다. 죽은 자를 인도하던 저승사자들이 이제, 죽고 싶은 사람들을 살린다! 저승 판타지 웜(Warm) 메이드 드라마."", ""vn"": ""Tình cờ bị biến thành nửa người nửa ma, chàng trai trẻ gia nhập công ty của các tử thần ở địa ngục để thực hiện những nhiệm vụ cứu mạng đặc biệt.""}","Tomorrow","Once guiding the 'dead', now saving those who want to die! The Afterlife Office Human Fantasy.","40.647","8.6","2022-04-01 00:00:00"
